type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Tau_Phi_dif,Tau_Phi_1,Tau_Phi_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2,Jet_Phi_dif,Jet_Phi_1,Jet_Phi_2
0,158.169,35.2486,96.7087,61.4601,11.763,6.45305,9.10802,2.65497,516.918,421.044,95.874,1.13677,2.15048,1.01371,-5.01718,-2.3854,2.63178,211.68,262.316,243.642,252.979,9.33704,42.7253,38.7291,40.7272,1.99812,391.483,372.884,18.599,-2.23616,-0.93058,1.30558,0.0629842,-0.205881,-0.268865
0,170.61,138.707,154.658,15.9513,17.0687,15.5387,16.3037,0.764993,241.774,222.552,19.2222,1.53048,0.901981,-0.628502,2.6371,1.78088,-0.856218,38.4536,118.895,72.8246,95.8596,23.035,6.85733,-3.28153,1.7879,5.06943,399.25,334.987,64.2635,3.6052,1.92321,-1.68199,-3.20887,-2.09966,1.10921
0,107.56,46.9106,77.2355,30.3249,12.2246,8.98451,10.6046,1.62005,117.645,82.6277,35.0177,-0.199806,0.347442,0.547248,-1.40761,-2.36424,-0.956634,65.6425,102.616,66.5194,84.5676,18.0482,19.1533,10.3126,14.733,4.42036,259.143,184.587,74.5563,3.50781,1.41296,-2.09486,-1.12027,0.257462,1.37773
0,142.413,104.394,123.404,19.0093,13.622,11.1054,12.3637,1.2583,619.424,533.952,85.4719,-0.0396032,2.14409,2.18369,0.744779,0.672953,-0.0718256,105.961,142.795,114.944,128.869,13.9254,7.8818,2.21357,5.04768,2.83411,1467.88,1435.35,32.5333,4.58965,3.10148,-1.48817,-2.74172,-1.7503,0.991414
0,168.042,85.1307,126.586,41.4555,33.6749,29.6041,31.6395,2.03538,782.684,622.733,159.951,4.3006,2.27453,-2.02607,4.49427,2.40601,-2.08826,46.0047,112.529,83.9653,98.2473,14.2819,13.7131,7.721,10.7171,2.99607,463.317,435.339,27.9786,-3.45474,-2.16849,1.28625,-1.02466,-0.749564,0.275099
0,90.746,73.1228,81.9344,8.8116,3.71864,-0.158134,1.78025,1.93839,171.099,130.372,40.7264,-1.17113,1.03976,2.21088,1.19233,1.73856,0.546233,76.9125,124.794,67.6926,96.2431,28.5505,21.2548,6.54951,13.9022,7.35265,673.452,539.741,133.711,4.63298,2.40898,-2.22401,-1.46544,-1.88144,-0.415999
0,94.5543,46.0751,70.3147,24.2396,19.2402,11.5514,15.3958,3.84444,365.506,194.807,170.699,-0.965195,1.67453,2.63972,-4.40897,-3.08363,1.32533,69.6981,112.281,94.2261,103.254,9.02744,9.32663,9.32663,9.32663,1.19209e-07,264.898,255.537,9.36094,1.82602,1.55503,-0.270988,-2.15223,-1.35582,0.79641
0,81.8533,52.4862,67.1697,14.6835,12.3688,10.996,11.6824,0.686372,127.887,112.752,15.1348,0.857781,1.1008,0.243014,1.96913,2.81858,0.849454,44.99,84.0996,25.2771,54.6884,29.4112,15.0698,8.5315,11.8006,3.26915,208.775,170.764,38.0117,2.54393,1.80256,-0.741369,2.73916,-0.217329,-2.95649
0,181.542,161.395,171.469,10.0735,18.1773,17.153,17.6652,0.512108,201.595,172.743,28.8519,1.77886,0.0655848,-1.71328,1.26257,0.000299769,-1.26227,67.0389,168.27,124.146,146.208,22.062,12.7675,3.93298,8.35023,4.41725,290.165,267.048,23.1176,-1.4482,-1.20984,0.238364,-2.4569,-3.00732,-0.550421
0,159.824,142.509,151.167,8.65755,25.095,23.9194,24.5072,0.587782,729.103,713.639,15.4632,-1.05044,-2.23313,-1.18269,0.361948,-0.697253,-1.0592,87.0203,164.725,131.745,148.235,16.4899,19.3797,13.1929,16.2863,3.09341,170.259,153.272,16.9871,-0.39726,-0.236628,0.160633,0.663378,2.55355,1.89017
