type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Tau_Phi_dif,Tau_Phi_1,Tau_Phi_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2,Jet_Phi_dif,Jet_Phi_1,Jet_Phi_2
1,286.275,145.341,215.808,70.4669,4.45544,4.45544,4.45544,0,419.582,264.891,154.691,-0.760943,0.662037,1.42298,1.41926,1.17931,-0.239951,115.527,317.761,37.8358,177.799,139.963,37.5096,4.83665,21.1731,16.3365,1691.93,722.503,969.427,-4.70236,-2.07928,2.62308,0.834417,-1.55385,-2.38827
1,386.701,217.464,302.082,84.6185,1.66116,-1.66118,-7.62939e-06,1.66117,866.359,585.231,281.128,0.590334,-1.27999,-1.87033,5.14162,2.39344,-2.74818,134.704,352.033,105.26,228.647,123.386,38.8022,0.23839,19.5203,19.2819,2053.56,1841.01,212.558,-3.9096,-2.7751,1.1345,0.861104,0.0393785,-0.821726
1,271.336,37.0238,154.18,117.156,3.80322,3.80324,3.80323,-7.62939e-06,579.796,170.062,409.734,2.37355,0.449494,-1.92405,0.705512,-0.0966284,-0.80214,141.738,401.436,194.125,297.78,103.656,58.5433,32.9668,45.7551,12.7882,2102.67,412.317,1690.35,-4.32596,-0.842167,3.4838,1.1086,2.92275,1.81416
1,482.656,250.359,366.508,116.149,72.9811,57.8167,65.3989,7.58221,831.212,672.825,158.387,-2.03801,-1.21081,0.827201,3.39634,2.07426,-1.32208,164.887,203.491,32.0895,117.79,85.7006,44.6473,19.5237,32.0855,12.5618,1410.07,1303.14,106.929,3.7728,3.09442,-0.67838,-3.6679,-1.45084,2.21706
1,205.023,104.655,154.839,50.1836,6.36784,2.87138,4.61961,1.74823,398.751,348.202,50.5497,-1.33424,-1.44988,-0.115645,3.36264,1.96681,-1.39583,126.502,192.717,52.6628,122.69,70.0269,37.0008,-3.22923,16.8858,20.115,599.723,363.658,236.065,3.6306,1.7488,-1.8818,-0.445894,-1.05564,-0.609746
1,273.156,183.456,228.306,44.85,2.29278,2.29278,2.29278,-1.16801e-06,294.114,237.973,56.1408,-0.405645,0.289826,0.695471,-1.33219,1.43304,2.76523,519.596,1035.29,112.564,573.929,461.365,145.892,7.4204,76.6564,69.236,4996.79,4107.09,889.698,3.92706,2.65602,-1.27104,-1.15892,-1.85539,-0.696469
1,430.176,32.5789,231.377,198.798,5.07032,-2.40672,1.3318,3.73852,510.337,271.06,239.277,-0.0499865,0.577585,0.627572,3.48186,0.857722,-2.62413,206.61,426.637,206.12,316.378,110.259,45.0133,4.94141,24.9773,20.0359,1316.74,713.681,603.054,3.83606,1.45275,-2.3833,-2.02954,-0.733696,1.29584
1,698.755,135.325,417.04,281.715,81.1706,71.8042,76.4874,4.68321,891.128,426.585,464.542,0.972881,-0.112293,-1.08517,3.22092,2.15151,-1.06941,44.8783,332.755,101.466,217.111,115.645,35.8951,1.12095,18.508,17.3871,1776.53,1368.59,407.941,-4.4599,-2.52783,1.93207,2.81304,0.621301,-2.19174
1,206.619,54.8051,130.712,75.907,37.1054,30.2894,33.6974,3.40798,452.315,330.316,121.999,2.62505,1.57283,-1.05222,1.93172,1.65798,-0.273735,109.319,424.242,70.0323,247.137,177.105,41.1892,8.996,25.0926,16.0966,1278.26,505.586,772.674,-3.49422,-1.34158,2.15264,-3.40408,-1.32855,2.07553
1,211.523,105.284,158.404,53.1196,1.03247,-1.03248,-3.30362e-06,1.03248,233.085,162.228,70.857,0.576565,-0.2193,-0.795865,-0.927383,0.00983131,0.937214,112.072,383.711,46.9346,215.323,168.388,63.0476,40.3541,51.7009,11.3467,3094.36,2711.51,382.854,4.68624,3.22451,-1.46174,-3.57403,-1.38239,2.19164
